set,axis,stratum,row_set_id,row_set_canonical,row_set_n_names,interval_is_a_restatement,unit,convention,n,n_pairs,n_solutes,n_solvents,n_sources,sources,top_source,top_source_share_of_stratum_squared_error,share_of_squared_error,mse,b_insuff_up,margin,P_boot,margin_ci90_lo,margin_ci90_hi,ci90_excludes_zero,test_a_boundable,loso_testable,loso_n_deletions,loso_n_undefined,loso_n_leaving_unboundable,loso_margin_min,loso_margin_max,loso_worst_source,loso_worst_margin,loso_worst_n_remaining,test_b_sign_survives_loso,test_b_strict_remainder_boundable,admissible_this_cell,admissible_this_cell_strict,cells_reported,cells_admissible,cells_admissible_strict,admissible_in_every_cell,admissible_in_every_cell_strict,direction,licenses,reason_not_admissible
broad_477,whole_set,all,72f34270,whole_set::all,1,False,row,full,477,185,78,36,15,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.fluid.2016.10.009|10.1016/j.jct.2013.05.006|10.1016/j.jct.2015.12.034|10.1016/j.jct.2016.10.013|10.1016/j.jct.2018.05.003|10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010|10.1021/acs.jced.7b00114|10.1021/acs.jced.9b00726|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.2712,1.0,1.9108,0.482,0.9467,0.998,0.48,1.85,True,True,True,15,0,0,0.8211,1.0732,10.1021/acs.jced.7b00114,0.8211,440.0,True,True,True,True,4,3,3,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,whole_set,all,72f34270,whole_set::all,1,False,row,res,477,185,78,36,15,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.fluid.2016.10.009|10.1016/j.jct.2013.05.006|10.1016/j.jct.2015.12.034|10.1016/j.jct.2016.10.013|10.1016/j.jct.2018.05.003|10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010|10.1021/acs.jced.7b00114|10.1021/acs.jced.9b00726|10.1021/je020196d,10.1021/acs.jced.7b00114,0.3208,1.0,1.9018,0.6966,0.5086,0.929,-0.087,2.16,False,True,True,15,0,0,0.1837,0.8749,10.1021/acs.jced.7b00114,0.1837,440.0,True,True,True,True,4,3,3,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
corner_60,solute_family,alkane,eb87f7cf,solute_family::alkane,1,False,pair,full,5,5,5,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0043,0.0909,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5
corner_60,solute_family,alkane,eb87f7cf,solute_family::alkane,1,False,pair,res,5,5,5,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0013,0.0223,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5
corner_60,solute_family,alkane,eb87f7cf,solute_family::alkane,1,False,row,full,5,5,5,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0043,0.0909,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5
corner_60,solute_family,alkane,eb87f7cf,solute_family::alkane,1,False,row,res,5,5,5,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0013,0.0223,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=5 < 40; the fixed cell is undefined at n=5
corner_60,solute_family,alkene,bfd02194,solute_family::alkene,1,False,pair,full,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0013,0.0711,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,alkene,bfd02194,solute_family::alkene,1,False,pair,res,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.001,0.0424,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,alkene,bfd02194,solute_family::alkene,1,False,row,full,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0013,0.0711,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,alkene,bfd02194,solute_family::alkene,1,False,row,res,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.001,0.0424,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,alkyne,fc942c07,solute_family::alkyne,1,False,pair,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.007,0.7401,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,alkyne,fc942c07,solute_family::alkyne,1,False,pair,res,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.007,0.6038,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,alkyne,fc942c07,solute_family::alkyne,1,False,row,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.007,0.7401,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,alkyne,fc942c07,solute_family::alkyne,1,False,row,res,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.007,0.6038,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,amine_NH,0ca32fdc,solute_family::amine_NH,1,False,pair,full,12,12,7,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4811,4.2267,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,amine_NH,0ca32fdc,solute_family::amine_NH,1,False,pair,res,12,12,7,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4683,3.3615,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,amine_NH,0ca32fdc,solute_family::amine_NH,1,False,row,full,12,12,7,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4811,4.2267,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,amine_NH,0ca32fdc,solute_family::amine_NH,1,False,row,res,12,12,7,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4683,3.3615,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,aromatic_hydrocarbon,876a3c57,solute_family::aromatic_hydrocarbon,1,False,pair,full,7,7,7,2,2,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2013.06.028,0.9994,0.1091,1.6437,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solute_family,aromatic_hydrocarbon,876a3c57,solute_family::aromatic_hydrocarbon,1,False,pair,res,7,7,7,2,2,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2013.06.028,0.9999,0.123,1.5136,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solute_family,aromatic_hydrocarbon,876a3c57,solute_family::aromatic_hydrocarbon,1,False,row,full,7,7,7,2,2,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2013.06.028,0.9994,0.1091,1.6437,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solute_family,aromatic_hydrocarbon,876a3c57,solute_family::aromatic_hydrocarbon,1,False,row,res,7,7,7,2,2,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2013.06.028,0.9999,0.123,1.5136,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solute_family,azine,c0614069,solute_family::azine,1,False,pair,full,6,6,5,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0041,0.0723,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
corner_60,solute_family,azine,c0614069,solute_family::azine,1,False,pair,res,6,6,5,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0094,0.1348,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
corner_60,solute_family,azine,c0614069,solute_family::azine,1,False,row,full,6,6,5,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0041,0.0723,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
corner_60,solute_family,azine,c0614069,solute_family::azine,1,False,row,res,6,6,5,2,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0094,0.1348,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
corner_60,solute_family,ester,f7ccad17,solute_family::ester,1,False,pair,full,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0,0.0014,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,ester,f7ccad17,solute_family::ester,1,False,pair,res,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0003,0.0113,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,ester,f7ccad17,solute_family::ester,1,False,row,full,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0,0.0014,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,ester,f7ccad17,solute_family::ester,1,False,row,res,2,2,2,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0003,0.0113,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
corner_60,solute_family,ether,397b6e68,solute_family::ether,1,False,pair,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.0108,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,ether,397b6e68,solute_family::ether,1,False,pair,res,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.011,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,ether,397b6e68,solute_family::ether,1,False,row,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.0108,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,ether,397b6e68,solute_family::ether,1,False,row,res,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.011,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,halogenated_aliphatic,3bd5b514,solute_family::halogenated_aliphatic,1,False,pair,full,3,3,3,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.0039,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=3 < 40; the fixed cell is undefined at n=3
corner_60,solute_family,halogenated_aliphatic,3bd5b514,solute_family::halogenated_aliphatic,1,False,pair,res,3,3,3,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.0033,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=3 < 40; the fixed cell is undefined at n=3
corner_60,solute_family,halogenated_aliphatic,3bd5b514,solute_family::halogenated_aliphatic,1,False,row,full,3,3,3,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.0039,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=3 < 40; the fixed cell is undefined at n=3
corner_60,solute_family,halogenated_aliphatic,3bd5b514,solute_family::halogenated_aliphatic,1,False,row,res,3,3,3,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0001,0.0033,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=3 < 40; the fixed cell is undefined at n=3
corner_60,solute_family,halogenated_aromatic,568437bc,solute_family::halogenated_aromatic,1,False,pair,full,4,4,4,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.0739,1.9488,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
corner_60,solute_family,halogenated_aromatic,568437bc,solute_family::halogenated_aromatic,1,False,pair,res,4,4,4,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.0829,1.7846,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
corner_60,solute_family,halogenated_aromatic,568437bc,solute_family::halogenated_aromatic,1,False,row,full,4,4,4,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.0739,1.9488,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
corner_60,solute_family,halogenated_aromatic,568437bc,solute_family::halogenated_aromatic,1,False,row,res,4,4,4,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.0829,1.7846,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
corner_60,solute_family,ketone,ba323482,solute_family::ketone,1,False,pair,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0008,0.0871,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,ketone,ba323482,solute_family::ketone,1,False,pair,res,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.001,0.0835,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,ketone,ba323482,solute_family::ketone,1,False,row,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0008,0.0871,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,ketone,ba323482,solute_family::ketone,1,False,row,res,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.001,0.0835,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solute_family,mono_alcohol,a61dcc21,solute_family::mono_alcohol,1,False,pair,full,12,12,1,12,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.3153,2.7702,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,mono_alcohol,a61dcc21,solute_family::mono_alcohol,1,False,pair,res,12,12,1,12,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.2933,2.1054,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,mono_alcohol,a61dcc21,solute_family::mono_alcohol,1,False,row,full,12,12,1,12,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.3153,2.7702,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,mono_alcohol,a61dcc21,solute_family::mono_alcohol,1,False,row,res,12,12,1,12,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.2933,2.1054,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
corner_60,solute_family,nitrile,cbf68cbb,solute_family::nitrile,1,False,pair,full,1,1,1,1,1,10.1016/j.fluid.2016.10.009,10.1016/j.fluid.2016.10.009,1.0,0.0002,0.0163,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
